,link,part,other,potential_covid_high_confidence,potential_covid_low_confidence,had_covid_high_confidence,had_covid_low_confidence
724,https://twitter.com/boomtown12/status/1350309100266127365,test,1,0,0,0,0
725,https://twitter.com/cyka____blyat/status/1317122895626276869,test,0,1,0,0,0
726,https://twitter.com/Vladless/status/1265011210140999681,test,1,0,0,0,0
727,https://twitter.com/prostor31/status/1347491660394094592,test,1,0,0,0,0
728,https://twitter.com/badooomtcccc/status/1321529853083082752,test,1,0,0,0,0
729,https://twitter.com/Richicat65/status/1303644058821238784,test,1,0,0,0,0
730,https://twitter.com/pink_leemonade/status/1348263608728375296,test,1,0,0,0,0
731,https://twitter.com/liud4ever/status/1270462465978052608,test,1,0,0,0,0
732,https://twitter.com/Dec201220/status/1331897429952770048,test,1,0,0,0,0
733,https://twitter.com/tvguidemsk/status/1274484570243633152,test,1,0,0,0,0
734,https://twitter.com/7Days_USA/status/1311952589366452225,test,1,0,0,0,0
735,https://twitter.com/Mr_Lumin/status/1313431970777530374,test,1,0,0,0,0
736,https://twitter.com/nataliaatardis/status/1314541740506968064,test,1,0,0,0,0
737,https://twitter.com/greenpengua/status/1351772716462985217,test,1,0,0,0,0
738,https://twitter.com/bambuuh05/status/1312904011016622080,test,1,0,0,0,0
739,https://twitter.com/SuuriT/status/1341665376761868288,test,1,0,0,0,0
740,https://twitter.com/fedruk_s/status/1333374454056017931,test,1,0,0,0,0
741,https://twitter.com/RenaMystery/status/1343557782809657347,test,1,0,0,0,0
742,https://twitter.com/nnnoelson/status/1274896294608277506,test,0,0,1,0,0
743,https://twitter.com/Divnaja_Tigra/status/1326160094313279494,test,1,0,0,0,0
744,https://twitter.com/EvgenyTrue/status/1326432314038095873,test,1,0,0,0,0
745,https://twitter.com/justgeorgiy/status/1354901411440558081,test,1,0,0,0,0
746,https://twitter.com/Zw2ApU0HfQrNgqH/status/1342368217671544833,test,1,0,0,0,0
747,https://twitter.com/lil_meow_7/status/1320043251609575431,test,1,0,0,0,0
748,https://twitter.com/ktotakayaElis/status/1322023103887822848,test,1,0,0,0,0
749,https://twitter.com/pisces_fish_/status/1306994470676762628,test,1,0,0,0,0
750,https://twitter.com/cyberpunk148/status/1334094660252430338,test,1,0,0,0,0
751,https://twitter.com/hercosyjo1971/status/1299749972146036736,test,1,0,0,0,0
752,https://twitter.com/gozefinagold/status/1296721617276592128,test,1,0,0,0,0
753,https://twitter.com/neverhelly/status/1319328150707462144,test,1,0,0,0,0
754,https://twitter.com/Daki68448556/status/1330247803403120641,test,1,0,0,0,0
755,https://twitter.com/aline_cherniere/status/1294413407014268934,test,1,0,0,0,0
756,https://twitter.com/_Skitalets_/status/1355734704788561921,test,1,0,0,0,0
757,https://twitter.com/rokujonomiya/status/1352799709505589248,test,1,0,0,0,0
758,https://twitter.com/Xo39uH_LeSa/status/1240473022978555905,test,1,0,0,0,0
759,https://twitter.com/soncheoos_/status/1317104088119676929,test,1,0,0,0,0
760,https://twitter.com/party_chuxer/status/1354747384895574017,test,1,0,0,0,0
761,https://twitter.com/GanOchir1/status/1235213329355816960,test,1,0,0,0,0
762,https://twitter.com/_vyacheslavna_/status/1328966953898307586,test,1,0,0,0,0
763,https://twitter.com/wttyex/status/1341070992643399680,test,1,0,0,0,0
764,https://twitter.com/kostyabest/status/1242371990612295684,test,1,0,0,0,0
765,https://twitter.com/anniehexe/status/1313785730624356352,test,0,0,1,0,0
766,https://twitter.com/Milalexandrovna/status/1316706596924338176,test,1,0,0,0,0
767,https://twitter.com/sibtaurus1/status/1326553488201900041,test,1,0,0,0,0
768,https://twitter.com/gfr_lozt/status/1285288394667569154,test,1,0,0,0,0
769,https://twitter.com/Elilusionista25/status/1320401924378722304,test,1,0,0,0,0
770,https://twitter.com/Aleksii_not/status/1263579276244160515,test,1,0,0,0,0
771,https://twitter.com/neitralizato/status/1327545440905125888,test,1,0,0,0,0
772,https://twitter.com/0Baagii/status/1261911417713766400,test,1,0,0,0,0
773,https://twitter.com/AnNa_dAK_on2021/status/1329459610680520709,test,1,0,0,0,0
774,https://twitter.com/nsidnenko/status/1350977137667428352,test,1,0,0,0,0
775,https://twitter.com/Dambold2/status/1356998479747325955,test,1,0,0,0,0
776,https://twitter.com/yurapop2/status/1338434833073270790,test,1,0,0,0,0
777,https://twitter.com/antont_1972/status/1271540950695886849,test,1,0,0,0,0
778,https://twitter.com/Donna_132/status/1318617852241432577,test,1,0,0,0,0
779,https://twitter.com/jaalaa_g/status/1336464590507368449,test,1,0,0,0,0
780,https://twitter.com/PechenyeVarenye/status/1302299450686296064,test,1,0,0,0,0
781,https://twitter.com/YatsekSt/status/1294555431503831040,test,1,0,0,0,0
782,https://twitter.com/Abama2011/status/1273640375153053697,test,1,0,0,0,0
783,https://twitter.com/SamaelGrey/status/1322220195335856129,test,1,0,0,0,0
784,https://twitter.com/kropchev/status/1323291992651145218,test,1,0,0,0,0
785,https://twitter.com/gatita_khuita/status/1321164050366083073,test,1,0,0,0,0
786,https://twitter.com/MonosVSK/status/1308778191704727553,test,1,0,0,0,0
787,https://twitter.com/WonderCloverW/status/1253385146486730754,test,1,0,0,0,0
788,https://twitter.com/HalicHerodotus/status/1350495757741252612,test,1,0,0,0,0
789,https://twitter.com/pberezutskaya/status/1322688018633920516,test,1,0,0,0,0
790,https://twitter.com/Elena47563619/status/1282061565584441345,test,1,0,0,0,0
791,https://twitter.com/a2chru/status/1286821120453357579,test,1,0,0,0,0
792,https://twitter.com/maks1102/status/1332371391631515652,test,1,0,0,0,0
793,https://twitter.com/ex_gorlovchanka/status/1295803149207379968,test,1,0,0,0,0
794,https://twitter.com/CashAzart/status/1325779754264489984,test,1,0,0,0,0
795,https://twitter.com/Nellya30/status/1266755973777166343,test,1,0,0,0,0
796,https://twitter.com/dgdep/status/1314518801334112259,test,1,0,0,0,0
797,https://twitter.com/shrexic/status/1285780798176661510,test,1,0,0,0,0
798,https://twitter.com/nstarikov/status/1351605212100894720,test,1,0,0,0,0
799,https://twitter.com/sun44ess/status/1344720188265132032,test,1,0,0,0,0
800,https://twitter.com/reuzel_privat/status/1310201001211826176,test,1,0,0,0,0
801,https://twitter.com/kon__ogon/status/1336579883519143937,test,1,0,0,0,0
802,https://twitter.com/OneginYo/status/1328246156271316992,test,1,0,0,0,0
803,https://twitter.com/testojoe/status/1288026824455462912,test,0,0,1,0,0
804,https://twitter.com/Prazeoda/status/1342148081899417602,test,1,0,0,0,0
805,https://twitter.com/Lilith_Ta_Old/status/1250863708563222530,test,1,0,0,0,0
806,https://twitter.com/WendyDonetsk/status/1280161901138399232,test,1,0,0,0,0
807,https://twitter.com/moanastas/status/1318107208266166273,test,1,0,0,0,0
808,https://twitter.com/loveryna88/status/1315777741145468930,test,1,0,0,0,0
809,https://twitter.com/LevTrofimov/status/1275500482925072384,test,1,0,0,0,0
810,https://twitter.com/CatSToma/status/1311950894800531458,test,1,0,0,0,0
811,https://twitter.com/RomanShnurkov/status/1329915149092872192,test,0,0,0,1,0
812,https://twitter.com/CloudletN/status/1328673607866789890,test,1,0,0,0,0
813,https://twitter.com/Hamburg_10/status/1256454728344616960,test,1,0,0,0,0
814,https://twitter.com/MarinaWcs1320/status/1273012158260002816,test,0,1,0,0,0
815,https://twitter.com/ONLY_POPOV/status/1328626376442843136,test,0,0,1,0,0
816,https://twitter.com/lenayanse/status/1304817600732561410,test,1,0,0,0,0
817,https://twitter.com/mubu0126/status/1344297427948376067,test,1,0,0,0,0
818,https://twitter.com/365data_rvk/status/1356895879698014210,test,1,0,0,0,0
819,https://twitter.com/petra_rka/status/1268246316548841474,test,1,0,0,0,0
820,https://twitter.com/rabotnikSMP/status/1260971072448577539,test,1,0,0,0,0
821,https://twitter.com/amidral_nice/status/1299023546107047937,test,1,0,0,0,0
822,https://twitter.com/mygorodkz/status/1274673721387646976,test,1,0,0,0,0
823,https://twitter.com/AynurIs1/status/1342500756390375424,test,1,0,0,0,0
824,https://twitter.com/StefYensen/status/1261006899199254528,test,0,0,1,0,0
825,https://twitter.com/aanaderas/status/1352310629823082499,test,1,0,0,0,0
826,https://twitter.com/Nat_anest/status/1343662485384134656,test,1,0,0,0,0
827,https://twitter.com/Maria16973312/status/1284003406747709443,test,1,0,0,0,0
828,https://twitter.com/misojogi/status/1313767287556628480,test,0,0,1,0,0
829,https://twitter.com/Keinzeee/status/1261269833137741826,test,1,0,0,0,0
830,https://twitter.com/aledbro/status/1312427686460043266,test,1,0,0,0,0
831,https://twitter.com/MokryakVlad/status/1351595420204617729,test,1,0,0,0,0
832,https://twitter.com/euroradio_ru/status/1257945386255372288,test,1,0,0,0,0
833,https://twitter.com/burdueff/status/1246390644043657216,test,1,0,0,0,0
834,https://twitter.com/Vladimi30415254/status/1283763855840161793,test,1,0,0,0,0
835,https://twitter.com/yuras1chek/status/1323805256359288832,test,1,0,0,0,0
836,https://twitter.com/MenyaPokormi/status/1316033267510976512,test,1,0,0,0,0
837,https://twitter.com/medvebotdana/status/1247144631764213760,test,1,0,0,0,0
838,https://twitter.com/ptisagermesa/status/1335744322696851466,test,0,0,1,0,0
839,https://twitter.com/n_ydobo/status/1342164231819550721,test,1,0,0,0,0
840,https://twitter.com/NJp23AvF0H5OjL2/status/1326766706862264321,test,0,1,0,0,0
841,https://twitter.com/_navajdenie_/status/1331267643177906179,test,1,0,0,0,0
842,https://twitter.com/WildWildFox/status/1294451413146308611,test,1,0,0,0,0
843,https://twitter.com/gonchar_natasha/status/1299646631302889472,test,1,0,0,0,0
844,https://twitter.com/Dorjdari/status/1329655264728018945,test,1,0,0,0,0
845,https://twitter.com/vsyonormalno/status/1285930687854514176,test,1,0,0,0,0
846,https://twitter.com/9qlRVHaXLX5usBH/status/1291757221492252674,test,1,0,0,0,0
847,https://twitter.com/doc_kld/status/1341608870033174529,test,1,0,0,0,0
848,https://twitter.com/h_kharkov/status/1347994162512207881,test,1,0,0,0,0
849,https://twitter.com/Vadim_Shagoun/status/1313519666699145223,test,1,0,0,0,0
850,https://twitter.com/Urga_A/status/1261577762206343170,test,1,0,0,0,0
851,https://twitter.com/sveta707841/status/1300914654089220098,test,1,0,0,0,0
852,https://twitter.com/leriwhy/status/1342792288645345280,test,1,0,0,0,0
853,https://twitter.com/gennie4urwish/status/1342432239276208129,test,1,0,0,0,0
854,https://twitter.com/daljigar/status/1351739637186789376,test,1,0,0,0,0
855,https://twitter.com/SNurpeis/status/1319193954760462336,test,1,0,0,0,0
856,https://twitter.com/Zlob1/status/1248103697932001291,test,1,0,0,0,0
857,https://twitter.com/hXiFvzz3SdrVxDe/status/1314915991000932353,test,1,0,0,0,0
858,https://twitter.com/Eugen4eck/status/1253385250354446336,test,1,0,0,0,0
859,https://twitter.com/Manul_na_skale/status/1241646067201998848,test,1,0,0,0,0
860,https://twitter.com/fvckinfuckk/status/1317446935591211013,test,1,0,0,0,0
861,https://twitter.com/cheremisoff/status/1269974412289286144,test,1,0,0,0,0
862,https://twitter.com/ketchupwithesun/status/1341810401466564613,test,0,1,0,0,0
863,https://twitter.com/novaya_gazeta/status/1319544112228552707,test,1,0,0,0,0
864,https://twitter.com/SamPavlov/status/1281267151052124161,test,0,0,1,0,0
865,https://twitter.com/TimermanAnna/status/1293943225582067712,test,1,0,0,0,0
866,https://twitter.com/c0c0alover/status/1337024623200890881,test,0,0,1,0,0
867,https://twitter.com/no_mat_ter/status/1274057510656376833,test,1,0,0,0,0
868,https://twitter.com/grayraw/status/1239894968413474816,test,1,0,0,0,0
869,https://twitter.com/karambumba/status/1356600676047073281,test,1,0,0,0,0
870,https://twitter.com/puujee48580605/status/1339152724256907265,test,1,0,0,0,0
871,https://twitter.com/forexez/status/1353352068614897665,test,1,0,0,0,0
872,https://twitter.com/LaptevMikhail/status/1298219196308959234,test,1,0,0,0,0
873,https://twitter.com/13Hellis_13/status/1328757062352953344,test,0,0,0,1,0
874,https://twitter.com/kp_ukraine/status/1325801430075240456,test,1,0,0,0,0
875,https://twitter.com/de_vega8/status/1258979132207177728,test,1,0,0,0,0
876,https://twitter.com/AD7595/status/1257990351236759552,test,0,0,1,0,0
877,https://twitter.com/smaria178/status/1257722374457303044,test,0,0,1,0,0
878,https://twitter.com/slipfly/status/1326216663570796546,test,0,0,1,0,0
879,https://twitter.com/rycaby/status/1330917516768653312,test,1,0,0,0,0
880,https://twitter.com/OHomyakova/status/1322968572080148485,test,1,0,0,0,0
881,https://twitter.com/mars_tratil/status/1349934064640421888,test,1,0,0,0,0
882,https://twitter.com/yu_burg/status/1248836131032047622,test,1,0,0,0,0
883,https://twitter.com/Avenir47/status/1329477932084031491,test,1,0,0,0,0
884,https://twitter.com/larrystyle_ssss/status/1329520960186281987,test,1,0,0,0,0
885,https://twitter.com/IA_REGNUM/status/1334010425697067008,test,1,0,0,0,0
886,https://twitter.com/Odbayar1206/status/1339242167340916739,test,1,0,0,0,0
887,https://twitter.com/romankrasavtsev/status/1327315385863966721,test,1,0,0,0,0
888,https://twitter.com/nsn_mow/status/1328905260727877633,test,1,0,0,0,0
889,https://twitter.com/qumon/status/1316341483939729408,test,1,0,0,0,0
890,https://twitter.com/baigali_violin/status/1255767490426109952,test,1,0,0,0,0
891,https://twitter.com/fnk07_83/status/1272781655032332288,test,1,0,0,0,0
892,https://twitter.com/TomasVaner/status/1286533555313618944,test,1,0,0,0,0
893,https://twitter.com/Alex_hikki/status/1270054045177262080,test,0,0,0,0,1
894,https://twitter.com/real_peter301/status/1346327148487966721,test,1,0,0,0,0
895,https://twitter.com/feoktistovaaa/status/1278655389899411457,test,1,0,0,0,0
896,https://twitter.com/Fedor_99/status/1314642270885470210,test,1,0,0,0,0
897,https://twitter.com/natbes/status/1285960604474208257,test,1,0,0,0,0
898,https://twitter.com/smr_sovet_r/status/1323356220732956672,test,1,0,0,0,0
899,https://twitter.com/lisencoandrey/status/1265156849571188736,test,1,0,0,0,0
900,https://twitter.com/Fedor_99/status/1341710375327297538,test,1,0,0,0,0
901,https://twitter.com/zindaamnd/status/1267730114151776256,test,1,0,0,0,0
902,https://twitter.com/dx168b/status/1326635132854411264,test,1,0,0,0,0
903,https://twitter.com/imisDMOR/status/1348538998654963716,test,1,0,0,0,0
904,https://twitter.com/k1tty_mylove/status/1343881275464151041,test,0,1,0,0,0
905,https://twitter.com/AyushBya/status/1335912933432430594,test,1,0,0,0,0
906,https://twitter.com/v_tretyakov/status/1352568315621871617,test,1,0,0,0,0
907,https://twitter.com/Semenov/status/1325111556737290240,test,1,0,0,0,0
908,https://twitter.com/NTSH42326567/status/1273552995251376128,test,1,0,0,0,0
909,https://twitter.com/Ptiiiiiiiii/status/1338848401732067328,test,1,0,0,0,0
910,https://twitter.com/gamgaa/status/1270392642296180741,test,1,0,0,0,0
911,https://twitter.com/fannkook_/status/1284918290100428801,test,1,0,0,0,0
912,https://twitter.com/teacaine/status/1328333789593034752,test,0,0,1,0,0
913,https://twitter.com/may_i_die_/status/1245308641739018240,test,1,0,0,0,0
914,https://twitter.com/allav15/status/1324277015818702850,test,1,0,0,0,0
915,https://twitter.com/_listan/status/1313586925903720449,test,1,0,0,0,0
916,https://twitter.com/mldworkway/status/1322922274366869506,test,1,0,0,0,0
917,https://twitter.com/Avroveks/status/1298294067185553408,test,1,0,0,0,0
918,https://twitter.com/elenaonfly/status/1322896855265673216,test,1,0,0,0,0
919,https://twitter.com/Mjasa/status/1314483528579584001,test,0,0,1,0,0
920,https://twitter.com/lahat44/status/1347836718058266624,test,1,0,0,0,0
921,https://twitter.com/TGaraddon/status/1331901833854545920,test,1,0,0,0,0
922,https://twitter.com/mwf1953/status/1336575974851432449,test,1,0,0,0,0
923,https://twitter.com/s_sulakshin/status/1322221894037237760,test,1,0,0,0,0
924,https://twitter.com/ukrrealii/status/1308930625420832774,test,1,0,0,0,0
925,https://twitter.com/kollapsonlaine/status/1354134138970898433,test,1,0,0,0,0
926,https://twitter.com/AKaravaeva/status/1337323812912852994,test,0,1,0,0,0
927,https://twitter.com/svinocobra/status/1321059545255391233,test,1,0,0,0,0
928,https://twitter.com/nabts1/status/1322041294831714306,test,1,0,0,0,0
929,https://twitter.com/MBorogoves/status/1277893342840475649,test,1,0,0,0,0
930,https://twitter.com/btd4580000/status/1331141709544173573,test,1,0,0,0,0
931,https://twitter.com/luminoue/status/1348695086834589696,test,1,0,0,0,0
932,https://twitter.com/Postbrilado/status/1260290131648548865,test,1,0,0,0,0
933,https://twitter.com/zhlobyara/status/1289129311413456896,test,1,0,0,0,0
934,https://twitter.com/kirilltilinin/status/1325843416266272768,test,1,0,0,0,0
935,https://twitter.com/mayk_op/status/1326835589086388224,test,0,1,0,0,0
936,https://twitter.com/eviltung/status/1279520455934857216,test,1,0,0,0,0
937,https://twitter.com/Abama2011/status/1332848051988410368,test,1,0,0,0,0
938,https://twitter.com/dao908/status/1256465573007044608,test,1,0,0,0,0
939,https://twitter.com/veraseluyanova/status/1297680730353471489,test,1,0,0,0,0
940,https://twitter.com/antidote_ru/status/1334560626220347395,test,1,0,0,0,0
941,https://twitter.com/vla_da/status/1266120310794915841,test,1,0,0,0,0
942,https://twitter.com/nasiiat_/status/1353323881545814016,test,1,0,0,0,0
943,https://twitter.com/CakeAntonio/status/1323400704422273025,test,1,0,0,0,0
944,https://twitter.com/_AlieDi_/status/1300805881735639040,test,0,0,1,0,0
945,https://twitter.com/Boosyok/status/1341023394607722497,test,0,0,0,1,0
946,https://twitter.com/KQu31TLPC158Qwl/status/1279018724616478720,test,1,0,0,0,0
947,https://twitter.com/ILAnastasia/status/1319302617881862144,test,0,0,0,1,0
948,https://twitter.com/andrey_valenkov/status/1265769180638457856,test,1,0,0,0,0
949,https://twitter.com/0a40a6017989483/status/1341641069017088001,test,1,0,0,0,0
950,https://twitter.com/mighty_shield/status/1321964215599570946,test,1,0,0,0,0
951,https://twitter.com/Fedor_99/status/1271096187190415362,test,1,0,0,0,0
952,https://twitter.com/Antilles494/status/1285299786346897408,test,0,0,1,0,0
953,https://twitter.com/pnpru/status/1344314319757074433,test,1,0,0,0,0
954,https://twitter.com/andreyvlz/status/1330886401584472065,test,1,0,0,0,0
955,https://twitter.com/vmeruupitan/status/1260198365251469313,test,1,0,0,0,0
956,https://twitter.com/mDKY78jPxMFm1hQ/status/1326189295288324101,test,1,0,0,0,0
957,https://twitter.com/Sweet_Lanochka1/status/1272955237503053835,test,1,0,0,0,0
958,https://twitter.com/boginia4/status/1323981010908884992,test,1,0,0,0,0
959,https://twitter.com/ippollo/status/1319010279087362048,test,1,0,0,0,0
960,https://twitter.com/Anna60826396/status/1343598125353742345,test,1,0,0,0,0
961,https://twitter.com/tlt_san/status/1334217046561878017,test,1,0,0,0,0
962,https://twitter.com/WRockkyou/status/1356663226763771913,test,1,0,0,0,0
963,https://twitter.com/lihoff1/status/1335691592842305536,test,1,0,0,0,0
964,https://twitter.com/temmuk/status/1355081093402255362,test,1,0,0,0,0
965,https://twitter.com/Raccoon_zloy/status/1339664163585613829,test,1,0,0,0,0
966,https://twitter.com/dogs_bun/status/1315152275321630721,test,1,0,0,0,0
967,https://twitter.com/korochenovosti/status/1350821725873717248,test,1,0,0,0,0
968,https://twitter.com/KuntsevoMsk/status/1357612323108753408,test,1,0,0,0,0
969,https://twitter.com/4leesunn_/status/1349149223426674689,test,1,0,0,0,0
970,https://twitter.com/novostnik/status/1353002305629650946,test,1,0,0,0,0
971,https://twitter.com/govoritufaru/status/1337285571979382784,test,1,0,0,0,0
972,https://twitter.com/enhtsetseg/status/1339057114187087874,test,1,0,0,0,0
973,https://twitter.com/b_lizzi/status/1339114501732438016,test,0,1,0,0,0
974,https://twitter.com/prosto_varya/status/1324206999043739649,test,1,0,0,0,0
975,https://twitter.com/alex13new13/status/1312904167694966784,test,1,0,0,0,0
976,https://twitter.com/_ianread_/status/1289215055238696966,test,1,0,0,0,0
977,https://twitter.com/VANikishkin/status/1298432696805289986,test,1,0,0,0,0
978,https://twitter.com/JennyShestak/status/1264911612441436163,test,1,0,0,0,0
979,https://twitter.com/ivanche_/status/1268825833956945920,test,1,0,0,0,0
980,https://twitter.com/T800crazy/status/1266055868262625283,test,1,0,0,0,0
981,https://twitter.com/news24ru7/status/1325729558264500224,test,1,0,0,0,0
982,https://twitter.com/Virus19Korona/status/1309027248490655746,test,1,0,0,0,0
983,https://twitter.com/EugeneKellerman/status/1353688258740412416,test,0,1,0,0,0
984,https://twitter.com/lamurik/status/1322339251367735296,test,1,0,0,0,0
985,https://twitter.com/Bodya___/status/1324802400897683457,test,1,0,0,0,0
986,https://twitter.com/astronom_/status/1278988534880362497,test,1,0,0,0,0
987,https://twitter.com/SamuiVasya/status/1353098643490959360,test,1,0,0,0,0
988,https://twitter.com/ProstoDoktor20/status/1261568581822828544,test,1,0,0,0,0
989,https://twitter.com/tokyodrift__/status/1322178796536188928,test,1,0,0,0,0
990,https://twitter.com/Belyakov_Yubile/status/1325792101095911426,test,1,0,0,0,0
991,https://twitter.com/hantulga/status/1332386669815730177,test,1,0,0,0,0
992,https://twitter.com/jeracorgi/status/1296419558841102338,test,1,0,0,0,0
993,https://twitter.com/rybenokok/status/1272483270844985344,test,1,0,0,0,0
994,https://twitter.com/forumomsk/status/1311246424047321088,test,1,0,0,0,0
995,https://twitter.com/heshvi/status/1260131161134829569,test,1,0,0,0,0
996,https://twitter.com/snmomun/status/1278054325336584193,test,1,0,0,0,0
997,https://twitter.com/Mamboooz/status/1249072843385683974,test,1,0,0,0,0
998,https://twitter.com/Fuck_ner/status/1285539243926986758,test,1,0,0,0,0
999,https://twitter.com/mkomsomolets/status/1351909824523620355,test,1,0,0,0,0
1000,https://twitter.com/mariellibaratto/status/1328467134498938881,test,1,0,0,0,0
1001,https://twitter.com/Dimana_ne_vidal/status/1355035599229616128,test,1,0,0,0,0
1002,https://twitter.com/Karantin_Hie/status/1333344017313095680,test,0,0,0,1,0
1003,https://twitter.com/CanadaPoRusski/status/1308779600865091584,test,1,0,0,0,0
1004,https://twitter.com/i3vst/status/1321789164162002944,test,0,1,0,0,0
1005,https://twitter.com/uzhastneibetmen/status/1351600891804188672,test,1,0,0,0,0
1006,https://twitter.com/asipjanov/status/1273956106730119170,test,1,0,0,0,0
1007,https://twitter.com/BardakyAbrama/status/1334467283079589888,test,1,0,0,0,0
1008,https://twitter.com/ValetPurple/status/1357674064161234944,test,1,0,0,0,0
1009,https://twitter.com/RussianAndrei/status/1335258893350555648,test,0,1,0,0,0
1010,https://twitter.com/r_sikorsky/status/1256149744465989633,test,1,0,0,0,0
1011,https://twitter.com/btd4580000/status/1293776394045071362,test,1,0,0,0,0
1012,https://twitter.com/Yafa5s/status/1254700874737356800,test,1,0,0,0,0
1013,https://twitter.com/i_am_hleb/status/1321528075516104705,test,1,0,0,0,0
1014,https://twitter.com/nat5110/status/1248887408789270529,test,1,0,0,0,0
1015,https://twitter.com/fool_tommo/status/1311718602567974915,test,0,0,1,0,0
1016,https://twitter.com/What_A_fuckerie/status/1341249300052004864,test,1,0,0,0,0
1017,https://twitter.com/pisarevmaxim/status/1272742786111025155,test,1,0,0,0,0
1018,https://twitter.com/GlavTW/status/1351135378011533313,test,1,0,0,0,0
1019,https://twitter.com/free_______soul/status/1307199795551965184,test,0,0,0,0,1
1020,https://twitter.com/Anna60826396/status/1339157409982517250,test,1,0,0,0,0
1021,https://twitter.com/badsadwolf78/status/1272056893293420544,test,0,0,1,0,0
1022,https://twitter.com/gra_zza/status/1352224965081374722,test,1,0,0,0,0
1023,https://twitter.com/Fedor_99/status/1332605787454238726,test,1,0,0,0,0
1024,https://twitter.com/veronickwhite/status/1324288442436562944,test,1,0,0,0,0
1025,https://twitter.com/l_siberi/status/1345539674400501760,test,1,0,0,0,0
1026,https://twitter.com/Lampa2707/status/1334539680516349953,test,1,0,0,0,0
1027,https://twitter.com/arctic_lanes/status/1303432461301489665,test,1,0,0,0,0
1028,https://twitter.com/she_dmitriy/status/1260832844382973953,test,1,0,0,0,0
1029,https://twitter.com/anrozhn1/status/1313849235339726849,test,1,0,0,0,0
1030,https://twitter.com/Vasilisa1982387/status/1260172997467484166,test,1,0,0,0,0
1031,https://twitter.com/Ermek_Ismailov/status/1279487438847643649,test,1,0,0,0,0
1032,https://twitter.com/LevUlyanich/status/1333683599187570689,test,1,0,0,0,0
1033,https://twitter.com/vse_zanyato_bl9/status/1280561656939057158,test,1,0,0,0,0
1034,https://twitter.com/eric_belov/status/1267934118978949120,test,1,0,0,0,0
1035,https://twitter.com/Xuan__Zhen/status/1311908201764446208,test,1,0,0,0,0
1036,https://twitter.com/AOmonov/status/1346539184643858432,test,1,0,0,0,0
1037,https://twitter.com/pochemu_chk/status/1252534052684468224,test,1,0,0,0,0
1038,https://twitter.com/vasiadev/status/1332475187569319939,test,0,0,1,0,0
1039,https://twitter.com/ideespp/status/1345632430494003200,test,1,0,0,0,0
1040,https://twitter.com/simsm00/status/1275714668204523524,test,1,0,0,0,0
1041,https://twitter.com/ts_alt/status/1322807106513219585,test,1,0,0,0,0
1042,https://twitter.com/ok_im_merging/status/1338047995737239553,test,1,0,0,0,0
1043,https://twitter.com/Juliana_Kota/status/1320669018991267840,test,1,0,0,0,0
1044,https://twitter.com/62yakovlev/status/1284524617252642816,test,1,0,0,0,0
1045,https://twitter.com/lusimila1111/status/1346918313717325827,test,1,0,0,0,0
1046,https://twitter.com/bullseyesass/status/1275119831197630464,test,1,0,0,0,0
1047,https://twitter.com/kuraga_san/status/1258756947718950915,test,1,0,0,0,0
1048,https://twitter.com/MestnyiJitel/status/1351270816630108163,test,1,0,0,0,0
1049,https://twitter.com/_Tsukihime/status/1355073359508344834,test,1,0,0,0,0
1050,https://twitter.com/glupayasobaka/status/1287141080220270595,test,1,0,0,0,0
1051,https://twitter.com/yessen_b/status/1350918938562080769,test,1,0,0,0,0
1052,https://twitter.com/SkiperKakao/status/1247180967040729089,test,1,0,0,0,0
1053,https://twitter.com/rulevir/status/1303983919763722240,test,1,0,0,0,0
1054,https://twitter.com/M_ARISSS/status/1329788007193473025,test,0,0,0,0,1
1055,https://twitter.com/Doradochka/status/1351548742474711041,test,1,0,0,0,0
1056,https://twitter.com/avtorT/status/1338235569609060354,test,1,0,0,0,0
1057,https://twitter.com/akrptv/status/1312828538802909185,test,1,0,0,0,0
1058,https://twitter.com/kidgoodmann/status/1349960905535217667,test,1,0,0,0,0
1059,https://twitter.com/rost20012/status/1323560626942337026,test,1,0,0,0,0
1060,https://twitter.com/mart_nsk/status/1314615379327582208,test,1,0,0,0,0
1061,https://twitter.com/ssaltpeach/status/1347878091817889792,test,1,0,0,0,0
1062,https://twitter.com/Lena_Ko_Ko/status/1261260118433374220,test,1,0,0,0,0
1063,https://twitter.com/Newsnn_ru/status/1344584464484229122,test,1,0,0,0,0
1064,https://twitter.com/TOTALBATULZII/status/1352438018435497992,test,1,0,0,0,0
1065,https://twitter.com/penkova_olga/status/1257013402133835778,test,1,0,0,0,0
1066,https://twitter.com/linkins_/status/1254554073849827328,test,1,0,0,0,0
1067,https://twitter.com/Oleg_Ilchenko/status/1321366961427750912,test,1,0,0,0,0
1068,https://twitter.com/Abama2011/status/1335170858629931008,test,1,0,0,0,0
1069,https://twitter.com/nyamkaa/status/1329334922188787713,test,1,0,0,0,0
1070,https://twitter.com/SpiderOnLegs/status/1313035261555728384,test,1,0,0,0,0
1071,https://twitter.com/XEP_B_XOXLE/status/1259821877893181440,test,1,0,0,0,0
1072,https://twitter.com/jane_sternred/status/1349781344776298497,test,1,0,0,0,0
1073,https://twitter.com/prokachestvo/status/1286170926170673153,test,1,0,0,0,0
1074,https://twitter.com/SamaNeVSebe1/status/1324311117586440193,test,1,0,0,0,0
1075,https://twitter.com/zindaamnd/status/1264733626026954752,test,1,0,0,0,0
